mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_min_samples_leaf,param_min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.30050973892211913,0.05009924116298508,0.0008865833282470703,0.00010043979097874204,log_loss,10,4,2,"{'criterion': 'log_loss', 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 2}",0.5,0.525,0.6,0.575,0.55,0.55,0.03535533905932736,64
0.2607893466949463,0.0167366023131478,0.0007626056671142578,5.022469447547976e-05,log_loss,10,4,5,"{'criterion': 'log_loss', 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 5}",0.5,0.525,0.6,0.575,0.55,0.55,0.03535533905932736,64
0.2809563636779785,0.0552096348425028,0.0008215427398681641,7.204698610195746e-05,log_loss,10,4,10,"{'criterion': 'log_loss', 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 10}",0.5,0.625,0.6,0.575,0.575,0.575,0.04183300132670378,10
0.2633218765258789,0.014656390603751106,0.0007169723510742187,5.418376813804642e-05,log_loss,20,1,2,"{'criterion': 'log_loss', 'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.525,0.5,0.65,0.5,0.575,0.55,0.0570087712549569,64
0.30560827255249023,0.060983877195519384,0.0007848739624023438,7.039075879088305e-05,log_loss,20,1,5,"{'criterion': 'log_loss', 'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 5}",0.575,0.5,0.6,0.575,0.575,0.5650000000000001,0.03391164991562633,45
0.27235937118530273,0.020969051338405528,0.0008030891418457031,5.79535884522705e-05,log_loss,20,1,10,"{'criterion': 'log_loss', 'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 10}",0.5,0.625,0.6,0.575,0.575,0.575,0.04183300132670378,10
0.31148490905761717,0.06343667177569592,0.0007858753204345703,8.225176986659664e-05,log_loss,20,2,2,"{'criterion': 'log_loss', 'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 2}",0.5,0.525,0.6,0.625,0.575,0.5650000000000001,0.04636809247747851,45
0.25362286567687986,0.011251529263933526,0.0007304668426513672,1.3877026363017796e-05,log_loss,20,2,5,"{'criterion': 'log_loss', 'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 5}",0.575,0.525,0.6,0.575,0.575,0.5700000000000001,0.024494897427831765,32
0.2745455265045166,0.03244346610594756,0.0007596015930175781,2.8013117749676255e-05,log_loss,20,2,10,"{'criterion': 'log_loss', 'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 10}",0.5,0.625,0.6,0.575,0.575,0.575,0.04183300132670378,10
0.2723861217498779,0.03481602320443044,0.0006456851959228515,7.668030780155656e-05,log_loss,20,4,2,"{'criterion': 'log_loss', 'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 2}",0.5,0.525,0.6,0.575,0.55,0.55,0.03535533905932736,64
0.22013726234436035,0.013858442438039313,0.0006319046020507813,8.498056931014086e-05,log_loss,20,4,5,"{'criterion': 'log_loss', 'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 5}",0.5,0.525,0.6,0.575,0.55,0.55,0.03535533905932736,64
0.2164334774017334,0.022408773819599638,0.0005709171295166015,5.0909060902360076e-05,log_loss,20,4,10,"{'criterion': 'log_loss', 'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 10}",0.5,0.625,0.6,0.575,0.575,0.575,0.04183300132670378,10
